,PBLH_24,PBLH_48,PBLH_avg_24,PBLH_avg_48,Raw,Filtered,Raw_mean,Filt_mean
2015-06-25 16:00:00,766.686,782.804,734.663,757.020,,,,
2015-06-25 17:00:00,1242.711,1023.102,1222.289,1004.469,,,,
2015-06-25 18:00:00,1604.936,1317.486,1573.595,1308.780,,,,
2015-06-25 19:00:00,1941.001,1874.529,1907.596,1853.593,,,,
2015-06-25 20:00:00,2170.414,2314.133,2142.187,2273.649,,,,
2015-06-25 21:00:00,2365.391,2284.646,2180.380,2221.632,,,,
2015-06-25 22:00:00,2024.346,1615.171,1826.047,1205.714,,,,
2015-06-25 23:00:00,1799.326,777.511,1550.268,905.955,,,,
2015-06-26 00:00:00,0.000,877.731,0.000,946.188,,,,
2015-06-26 01:00:00,535.843,468.172,511.049,564.168,,,,
2015-06-26 02:00:00,316.505,529.591,331.453,418.232,,,,
2015-06-26 03:00:00,291.885,353.085,302.733,350.264,,,,
2015-06-26 04:00:00,299.084,722.798,334.871,483.220,,,,
2015-06-26 05:00:00,389.006,513.561,385.474,452.541,,,,
2015-06-26 06:00:00,180.504,295.184,212.245,417.274,,,,
2015-06-26 07:00:00,234.314,204.500,223.401,203.441,,,,
2015-06-26 08:00:00,348.201,117.171,290.053,151.394,,,,
2015-06-26 09:00:00,371.491,245.630,373.683,219.961,,,,
2015-06-26 10:00:00,238.235,426.191,247.076,262.646,,,,
2015-06-26 11:00:00,160.776,328.411,170.334,231.830,,,,
2015-06-26 12:00:00,63.792,287.825,121.407,254.928,,,,
2015-06-26 13:00:00,273.786,506.632,293.017,429.623,,,,
2015-06-26 14:00:00,556.472,621.053,522.225,572.926,,,,
2015-06-26 15:00:00,656.395,727.433,630.123,684.859,,,,
2015-06-26 16:00:00,798.548,873.479,767.912,839.346,,,,
2015-06-26 17:00:00,992.666,1215.702,982.057,1209.086,,,,
2015-06-26 18:00:00,1361.804,1627.028,1330.136,1627.750,,,,
2015-06-26 19:00:00,1653.298,2011.691,1634.089,1991.198,,,,
2015-06-26 20:00:00,2165.622,2294.386,2126.485,2276.621,,,,
2015-06-26 21:00:00,2447.479,2479.565,2425.030,2415.938,,,,
2015-06-26 22:00:00,2574.637,2508.248,2427.961,2400.693,1980.000,1980.000,2000.000,
2015-06-26 23:00:00,1151.095,1122.811,1654.522,1317.733,260.000,,1005.000,
2015-06-27 00:00:00,0.000,1119.910,0.000,982.193,1565.000,,1311.429,
2015-06-27 01:00:00,438.345,670.925,517.713,684.694,870.000,,868.571,
2015-06-27 02:00:00,381.980,436.248,447.316,482.672,910.000,910.000,622.857,622.857
2015-06-27 03:00:00,520.715,460.504,475.422,512.862,260.000,260.000,290.000,290.000
2015-06-27 04:00:00,465.185,498.804,335.175,502.923,610.000,610.000,487.143,487.143
2015-06-27 05:00:00,307.067,530.653,280.090,477.792,490.000,490.000,454.286,
2015-06-27 06:00:00,342.295,437.302,287.531,400.895,1270.000,,920.000,
2015-06-27 07:00:00,235.115,486.649,229.147,370.400,260.000,260.000,762.857,762.857
2015-06-27 08:00:00,95.687,408.333,124.081,331.457,320.000,320.000,378.571,378.571
2015-06-27 09:00:00,87.410,437.552,130.420,359.086,440.000,440.000,445.714,
2015-06-27 10:00:00,135.516,419.524,150.053,414.922,450.000,450.000,450.000,
2015-06-27 11:00:00,119.990,481.999,143.422,425.450,440.000,,435.714,
2015-06-27 12:00:00,97.806,403.057,174.004,359.737,450.000,,421.429,
2015-06-27 13:00:00,260.083,408.497,308.148,440.856,350.000,,388.571,
2015-06-27 14:00:00,415.859,437.655,439.840,476.519,490.000,,810.000,
2015-06-27 15:00:00,530.502,602.324,517.479,603.197,440.000,,1239.286,
2015-06-27 16:00:00,743.010,716.531,724.031,723.017,1810.000,,1323.571,
2015-06-27 17:00:00,1107.191,999.348,1086.266,1013.983,700.000,700.000,840.714,
2015-06-27 18:00:00,1495.374,1602.014,1471.122,1575.586,2460.000,2460.000,2019.286,2019.286
2015-06-27 19:00:00,1797.959,1872.755,1772.888,1896.465,1450.000,1450.000,1610.714,1610.714
2015-06-27 20:00:00,2075.907,2270.200,2024.542,2046.654,1630.000,1630.000,1630.000,1630.000
2015-06-27 21:00:00,2366.806,1603.280,2319.693,1365.904,1890.000,1890.000,1849.286,1849.286
2015-06-27 22:00:00,2393.513,1735.927,2160.170,1563.842,1840.000,1840.000,1857.143,
2015-06-27 23:00:00,882.577,1006.988,1104.515,914.630,1710.000,,1751.429,
2015-06-28 00:00:00,0.000,551.451,0.000,518.118,1730.000,,1721.429,
2015-06-28 01:00:00,883.782,382.121,773.602,384.288,1890.000,,1841.429,
2015-06-28 02:00:00,274.955,233.751,302.191,238.049,1990.000,,1972.857,
2015-06-28 03:00:00,217.435,284.222,227.580,277.025,2030.000,,1744.286,
2015-06-28 04:00:00,254.624,216.790,274.128,256.995,1875.000,,1586.429,
2015-06-28 05:00:00,355.603,458.410,293.805,362.770,1010.000,1010.000,1423.571,
2015-06-28 06:00:00,280.595,366.665,303.753,355.593,1700.000,1700.000,1587.143,
2015-06-28 07:00:00,159.721,483.544,185.482,403.403,940.000,,1011.429,
2015-06-28 08:00:00,102.758,449.738,126.113,332.892,890.000,,957.143,
2015-06-28 09:00:00,35.548,464.973,83.833,324.496,1200.000,,1136.429,
2015-06-28 10:00:00,46.026,417.597,90.370,295.725,1260.000,,1262.857,
2015-06-28 11:00:00,24.670,289.436,102.551,277.300,1320.000,,1423.571,
2015-06-28 12:00:00,210.967,303.919,156.995,288.852,440.000,,869.286,
2015-06-28 13:00:00,374.168,365.725,288.193,338.505,570.000,570.000,565.714,
2015-06-28 14:00:00,548.133,492.826,484.856,444.011,600.000,,618.571,
2015-06-28 15:00:00,748.018,582.548,695.823,546.022,780.000,,778.571,
2015-06-28 16:00:00,865.029,743.284,825.919,706.378,820.000,820.000,1071.429,1071.429
2015-06-28 17:00:00,1015.374,1034.962,1006.500,1012.743,2125.000,2125.000,1728.571,1728.571
2015-06-28 18:00:00,1257.456,1492.553,1217.334,1421.650,1580.000,,1714.286,
2015-06-28 19:00:00,1613.137,1958.466,1561.633,1725.256,2410.000,2410.000,2026.429,
2015-06-28 20:00:00,2031.530,1603.157,1947.724,1535.945,2540.000,,2395.714,
2015-06-28 21:00:00,2285.640,1361.357,2112.387,1350.744,2100.000,,2354.286,
2015-06-28 22:00:00,1854.723,1344.710,1467.875,1217.475,2700.000,2700.000,2680.000,2680.000
2015-06-28 23:00:00,689.220,755.232,717.172,577.576,2700.000,2700.000,2022.857,2022.857
2015-06-29 00:00:00,0.000,466.474,0.000,471.750,410.000,410.000,823.571,823.571
2015-06-29 01:00:00,411.882,495.583,433.039,482.833,1310.000,,1506.429,
2015-06-29 02:00:00,268.848,538.827,322.601,493.252,1490.000,1490.000,1785.714,
2015-06-29 03:00:00,281.670,461.702,262.134,458.564,2310.000,,2267.857,
2015-06-29 04:00:00,200.588,464.927,224.994,429.999,2240.000,,2245.714,
2015-06-29 05:00:00,359.375,462.837,327.822,440.965,1630.000,,1354.286,
2015-06-29 06:00:00,256.519,414.059,278.780,404.251,,,,
2015-06-29 07:00:00,273.528,304.821,256.489,288.506,,,,
2015-06-29 08:00:00,415.335,223.105,305.232,207.212,,,,
2015-06-29 09:00:00,347.094,243.304,268.190,185.604,,,,
2015-06-29 10:00:00,109.091,317.414,172.768,205.007,,,,
2015-06-29 11:00:00,58.472,343.532,118.450,188.071,,,,
2015-06-29 12:00:00,47.360,111.583,84.798,131.337,,,,
2015-06-29 13:00:00,265.865,343.564,276.551,277.129,,,,
2015-06-29 14:00:00,440.193,595.237,431.960,569.112,,,,
2015-06-29 15:00:00,602.067,714.905,586.156,697.486,,,,
2015-06-29 16:00:00,751.038,838.767,737.517,823.057,,,,
2015-06-29 17:00:00,1119.270,1091.280,1083.654,1080.983,,,,
2015-06-29 18:00:00,1572.738,1583.076,1504.089,1490.914,,,,
2015-06-29 19:00:00,1465.107,1734.024,1361.639,1562.948,,,,
2015-06-29 20:00:00,1123.612,1020.062,1200.847,1169.836,,,,
2015-06-29 21:00:00,1706.795,1793.473,1674.229,1789.446,,,,
2015-06-29 22:00:00,1762.984,2031.736,1564.016,2048.799,,,,
2015-06-29 23:00:00,685.049,1996.951,672.846,1876.730,,,,
2015-06-30 00:00:00,0.000,1726.873,0.000,1349.570,,,,
2015-06-30 01:00:00,531.690,864.379,461.670,902.309,,,,
2015-06-30 02:00:00,175.067,264.638,207.235,257.790,,,,
2015-06-30 03:00:00,248.648,381.293,236.569,288.217,,,,
2015-06-30 04:00:00,245.476,354.111,220.391,282.034,,,,
2015-06-30 05:00:00,206.577,329.856,245.870,241.475,,,,
2015-06-30 06:00:00,193.014,314.755,237.885,248.281,,,,
2015-06-30 07:00:00,378.627,284.505,342.348,205.142,,,,
2015-06-30 08:00:00,371.395,194.732,355.482,165.622,,,,
2015-06-30 09:00:00,274.830,147.799,285.644,180.041,,,,
2015-06-30 10:00:00,197.756,116.198,215.551,136.223,,,,
2015-06-30 11:00:00,195.698,52.414,168.262,79.495,,,,
2015-06-30 12:00:00,156.385,26.124,164.665,54.398,,,,
2015-06-30 13:00:00,176.534,192.420,148.689,236.946,,,,
2015-06-30 14:00:00,273.403,490.651,302.170,476.024,,,,
2015-06-30 15:00:00,558.213,643.051,564.763,644.850,,,,
2015-06-30 16:00:00,615.743,837.993,653.722,823.616,,,,
2015-06-30 17:00:00,1067.812,1218.103,1054.778,1227.808,1420.000,1420.000,,
2015-06-30 18:00:00,1376.787,1704.685,1256.695,1677.623,1420.000,1420.000,1480.000,1480.000
2015-06-30 19:00:00,1181.093,2179.140,1231.050,2131.007,1550.000,1550.000,1667.143,
2015-06-30 20:00:00,656.132,2503.935,1028.258,2383.178,1550.000,,1552.857,
2015-06-30 21:00:00,707.177,2612.784,819.286,2445.084,2420.000,,2237.143,
2015-06-30 22:00:00,690.855,705.907,958.055,1178.297,1830.000,,1985.714,
2015-06-30 23:00:00,1113.136,879.167,1177.138,1027.107,1390.000,,1445.714,
