,PBLH_24,PBLH_48,PBLH_avg_24,PBLH_avg_48,Raw,Filtered,Raw_mean,Filt_mean
2015-09-03 20:00:00,2127.359,2094.193,2021.202,2050.323,2330.000,2330.000,2164.286,2164.286
2015-09-03 21:00:00,2082.902,2259.340,1896.930,2214.557,1900.000,1900.000,1722.857,1722.857
2015-09-03 22:00:00,1483.994,2523.845,1181.634,2201.156,1280.000,,1238.571,
2015-09-03 23:00:00,1534.065,1605.653,1388.012,1382.733,450.000,,714.286,
2015-09-04 00:00:00,,,,,920.000,,2066.429,
2015-09-04 01:00:00,,,,,2610.000,,2580.000,
2015-09-04 02:00:00,,,,,2510.000,,2442.857,
2015-09-04 03:00:00,,,,,1230.000,1230.000,1245.714,
2015-09-04 04:00:00,,,,,320.000,,342.857,
2015-09-04 05:00:00,,,,,440.000,440.000,462.857,462.857
2015-09-04 06:00:00,,,,,1450.000,1450.000,873.571,873.571
2015-09-04 07:00:00,,,,,1530.000,,1425.714,
2015-09-04 08:00:00,,,,,820.000,,807.143,
2015-09-04 09:00:00,,,,,830.000,,844.286,
2015-09-04 10:00:00,,,,,890.000,,969.286,
2015-09-04 11:00:00,,,,,640.000,640.000,961.429,
2015-09-04 12:00:00,,,,,1460.000,,1077.857,
2015-09-04 13:00:00,,,,,460.000,460.000,362.857,
2015-09-04 14:00:00,,,,,400.000,,358.571,
2015-09-04 15:00:00,,,,,1845.000,,1235.000,
2015-09-04 16:00:00,,,,,1980.000,,1975.714,
2015-09-04 17:00:00,,,,,990.000,990.000,1315.714,1315.714
2015-09-04 18:00:00,,,,,1120.000,1120.000,1545.714,1545.714
2015-09-04 19:00:00,,,,,2255.000,2255.000,1643.571,1643.571
2015-09-04 20:00:00,,,,,2825.000,2825.000,1880.000,1880.000
2015-09-04 21:00:00,,,,,1480.000,1480.000,1528.571,
2015-09-04 22:00:00,,,,,1680.000,,1661.429,
2015-09-04 23:00:00,,,,,1400.000,,1217.143,
2015-09-05 00:00:00,0.000,651.718,0.000,822.759,640.000,,725.714,
2015-09-05 01:00:00,135.646,792.542,244.359,778.170,2150.000,2150.000,2065.714,
2015-09-05 02:00:00,121.224,554.678,138.760,605.994,1310.000,1310.000,1630.714,1630.714
2015-09-05 03:00:00,68.231,545.412,202.513,527.799,1510.000,1510.000,1352.857,1352.857
2015-09-05 04:00:00,222.987,467.025,124.337,456.158,290.000,290.000,287.143,287.143
2015-09-05 05:00:00,103.106,419.415,158.206,396.226,620.000,620.000,455.714,455.714
2015-09-05 06:00:00,192.936,407.650,175.004,400.670,1440.000,1440.000,1281.429,1281.429
2015-09-05 07:00:00,271.538,391.671,232.265,382.805,500.000,500.000,634.286,634.286
