2015-05-02-03:10:00 2100.0 NaN
2015-05-02-03:20:00 1970.0 NaN
2015-05-02-03:30:00 1960.0 NaN
2015-05-02-03:40:00 1960.0 NaN
2015-05-02-03:50:00 1950.0 NaN
2015-05-02-04:00:00 1940.0 NaN
2015-05-02-04:10:00 1670.0 NaN
2015-05-02-04:20:00 1670.0 NaN
2015-05-02-04:30:00 1670.0 NaN
2015-05-02-04:40:00 1660.0 NaN
2015-05-02-04:50:00 1660.0 NaN
2015-05-02-05:00:00 1660.0 NaN
2015-05-02-05:10:00 1660.0 NaN
2015-05-02-05:20:00 1950.0 NaN
2015-05-02-05:30:00 1945.0 NaN
2015-05-02-05:40:00 1610.0 NaN
2015-05-02-05:50:00 1840.0 NaN
2015-05-02-06:00:00 1400.0 NaN
2015-05-02-06:10:00 1020.0 1020.0
2015-05-02-06:20:00 1020.0 NaN
2015-05-02-06:30:00 1020.0 NaN
2015-05-02-06:40:00 1265.0 1265.0
2015-05-02-06:50:00 1230.0 1230.0
2015-05-02-07:00:00 1230.0 1230.0
2015-05-02-07:10:00 1230.0 1230.0
2015-05-02-07:20:00 1240.0 1240.0
2015-05-02-07:30:00 1250.0 NaN
2015-05-02-07:40:00 1270.0 1270.0
2015-05-02-07:50:00 1270.0 1270.0
2015-05-02-08:00:00 1270.0 1270.0
2015-05-02-08:10:00 1270.0 1270.0
2015-05-02-08:20:00 1120.0 NaN
2015-05-02-08:30:00 1120.0 NaN
2015-05-02-08:40:00 1120.0 1120.0
2015-05-02-08:50:00 1120.0 1120.0
2015-05-02-09:00:00 1120.0 1120.0
2015-05-02-09:10:00 1140.0 NaN
2015-05-02-09:20:00 1170.0 NaN
2015-05-02-09:30:00 1300.0 1300.0
2015-05-02-09:40:00 1300.0 1300.0
2015-05-02-09:50:00 1300.0 1300.0
2015-05-02-10:00:00 1460.0 1460.0
2015-05-02-10:10:00 1470.0 1470.0
2015-05-02-10:20:00 1480.0 1480.0
2015-05-02-10:30:00 1070.0 1070.0
2015-05-02-10:40:00 1060.0 1060.0
2015-05-02-10:50:00 1355.0 1355.0
2015-05-02-11:00:00 650.0 650.0
2015-05-02-11:10:00 650.0 650.0
2015-05-02-11:20:00 650.0 650.0
2015-05-02-11:30:00 650.0 650.0
2015-05-02-11:40:00 650.0 650.0
2015-05-02-11:50:00 650.0 650.0
2015-05-02-12:00:00 640.0 NaN
2015-05-02-12:10:00 630.0 NaN
2015-05-02-12:20:00 630.0 NaN
2015-05-02-12:30:00 620.0 NaN
2015-05-02-12:40:00 620.0 NaN
2015-05-02-12:50:00 620.0 NaN
2015-05-02-13:00:00 620.0 NaN
2015-05-02-13:10:00 610.0 NaN
2015-05-02-13:20:00 580.0 NaN
2015-05-02-13:30:00 570.0 NaN
2015-05-02-13:40:00 570.0 NaN
2015-05-02-13:50:00 570.0 NaN
2015-05-02-14:00:00 570.0 NaN
2015-05-02-14:10:00 570.0 NaN
2015-05-02-14:20:00 570.0 NaN
2015-05-02-14:30:00 660.0 NaN
2015-05-02-14:40:00 670.0 NaN
2015-05-02-14:50:00 670.0 NaN
2015-05-02-15:00:00 670.0 NaN
2015-05-02-15:10:00 670.0 NaN
2015-05-02-15:20:00 670.0 670.0
2015-05-02-15:30:00 660.0 660.0
2015-05-02-15:40:00 630.0 630.0
2015-05-02-15:50:00 630.0 630.0
2015-05-02-16:00:00 630.0 630.0
2015-05-02-16:10:00 1005.0 1005.0
2015-05-02-16:20:00 1000.0 1000.0
2015-05-02-16:30:00 550.0 550.0
2015-05-02-16:40:00 1470.0 1470.0
2015-05-02-16:50:00 1470.0 1470.0
2015-05-02-17:00:00 1590.0 1590.0
2015-05-02-17:10:00 2155.0 NaN
2015-05-02-17:20:00 2160.0 NaN
2015-05-02-17:30:00 1740.0 1740.0
2015-05-02-17:40:00 1625.0 1625.0
2015-05-02-17:50:00 2210.0 2210.0
2015-05-02-18:00:00 2315.0 2315.0
2015-05-02-18:10:00 2090.0 2090.0
2015-05-02-18:20:00 1490.0 1490.0
2015-05-02-18:30:00 2670.0 NaN
2015-05-02-18:40:00 2350.0 NaN
2015-05-02-18:50:00 2380.0 NaN
2015-05-02-19:00:00 2400.0 2400.0
2015-05-02-19:10:00 2180.0 2180.0
2015-05-02-19:20:00 2180.0 2180.0
2015-05-02-19:30:00 2190.0 2190.0
2015-05-02-19:40:00 2210.0 2210.0
2015-05-02-19:50:00 2230.0 2230.0
2015-05-02-20:00:00 2220.0 2220.0
2015-05-02-20:10:00 2200.0 NaN
2015-05-02-20:20:00 2170.0 2170.0
2015-05-02-20:30:00 2500.0 2500.0
2015-05-02-20:40:00 2490.0 2490.0
2015-05-02-20:50:00 2290.0 2290.0
2015-05-02-21:00:00 2290.0 2290.0
2015-05-02-21:10:00 2290.0 NaN
2015-05-02-21:20:00 2280.0 NaN
2015-05-02-21:30:00 2280.0 NaN
2015-05-02-21:40:00 2280.0 NaN
2015-05-02-21:50:00 2280.0 NaN
2015-05-02-22:00:00 2280.0 NaN
2015-05-02-22:10:00 2280.0 NaN
2015-05-02-22:20:00 2290.0 NaN
2015-05-02-22:30:00 2710.0 2710.0
2015-05-02-22:40:00 2330.0 2330.0
2015-05-02-22:50:00 2180.0 NaN
2015-05-02-23:00:00 2030.0 NaN
2015-05-02-23:10:00 2010.0 NaN
2015-05-02-23:20:00 1970.0 NaN
2015-05-02-23:30:00 1940.0 NaN
2015-05-02-23:40:00 2270.0 NaN
2015-05-02-23:50:00 2270.0 NaN
2015-05-03-00:00:00 2430.0 NaN
2015-05-03-00:10:00 2410.0 NaN
2015-05-03-00:20:00 2120.0 NaN
2015-05-03-00:30:00 2120.0 NaN
2015-05-03-00:40:00 2120.0 NaN
2015-05-03-00:50:00 2110.0 NaN
2015-05-03-01:00:00 2130.0 NaN
2015-05-03-01:10:00 2170.0 NaN
2015-05-03-01:20:00 2190.0 NaN
2015-05-03-01:30:00 2210.0 NaN
2015-05-03-01:40:00 2250.0 NaN
2015-05-03-01:50:00 2260.0 NaN
2015-05-03-02:00:00 2060.0 NaN
2015-05-03-02:10:00 2060.0 NaN
2015-05-03-02:20:00 2050.0 NaN
2015-05-03-02:30:00 2050.0 NaN
2015-05-03-02:40:00 1930.0 NaN
2015-05-03-02:50:00 2335.0 NaN
2015-05-03-03:00:00 2330.0 NaN
2015-05-03-03:10:00 2320.0 NaN
2015-05-03-03:20:00 2270.0 NaN
2015-05-03-03:30:00 350.0 NaN
2015-05-03-03:40:00 350.0 NaN
2015-05-03-03:50:00 390.0 NaN
2015-05-03-04:00:00 370.0 NaN
2015-05-03-04:10:00 360.0 NaN
2015-05-03-04:20:00 350.0 NaN
2015-05-03-04:30:00 350.0 NaN
2015-05-03-04:40:00 290.0 NaN
2015-05-03-04:50:00 480.0 NaN
2015-05-03-05:00:00 480.0 NaN
2015-05-03-05:10:00 480.0 NaN
2015-05-03-05:20:00 470.0 NaN
2015-05-03-05:30:00 470.0 470.0
2015-05-03-05:40:00 480.0 NaN
2015-05-03-05:50:00 480.0 NaN
2015-05-03-06:00:00 1650.0 NaN
2015-05-03-06:10:00 1650.0 NaN
2015-05-03-06:20:00 310.0 NaN
2015-05-03-06:30:00 310.0 NaN
2015-05-03-06:40:00 310.0 NaN
2015-05-03-06:50:00 310.0 NaN
2015-05-03-07:00:00 300.0 NaN
2015-05-03-07:10:00 300.0 NaN
2015-05-03-07:20:00 320.0 NaN
2015-05-03-07:30:00 340.0 NaN
2015-05-03-07:40:00 500.0 NaN
2015-05-03-07:50:00 470.0 NaN
2015-05-03-08:00:00 480.0 NaN
2015-05-03-08:10:00 490.0 NaN
2015-05-03-08:20:00 410.0 NaN
2015-05-03-08:30:00 440.0 NaN
2015-05-03-08:40:00 450.0 NaN
2015-05-03-08:50:00 440.0 NaN
2015-05-03-09:00:00 430.0 NaN
2015-05-03-09:10:00 430.0 NaN
2015-05-03-09:20:00 430.0 NaN
2015-05-03-09:30:00 430.0 NaN
2015-05-03-09:40:00 420.0 420.0
2015-05-03-09:50:00 420.0 420.0
2015-05-03-10:00:00 450.0 450.0
2015-05-03-10:10:00 460.0 460.0
2015-05-03-10:20:00 460.0 460.0
2015-05-03-10:30:00 440.0 440.0
2015-05-03-10:40:00 430.0 430.0
2015-05-03-10:50:00 440.0 440.0
